number,id,CODE,name,province,state,long,lat,dc,type,lastUpdate,sa3,sa3name,sa4,sa4name,region
14444,urn:australiapost.com.au:postcode:5571_BLACKPOINT,5571,BLACK POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14445,urn:australiapost.com.au:postcode:5571_CUNNINGHAM,5571,CUNNINGHAM,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21574,urn:australiapost.com.au:postcode:5571_DOWLINGVILLE,5571,DOWLINGVILLE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.9289258,-34.34653462,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14446,urn:australiapost.com.au:postcode:5571_JAMESWELL,5571,JAMES WELL,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14447,urn:australiapost.com.au:postcode:5571_PETERSVILLE,5571,PETERSVILLE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14448,urn:australiapost.com.au:postcode:5571_PINEPOINT,5571,PINE POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,MAITLAND LPO,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14449,urn:australiapost.com.au:postcode:5571_ROGUESPOINT,5571,ROGUES POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14450,urn:australiapost.com.au:postcode:5571_SANDILANDS,5571,SANDILANDS,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14451,urn:australiapost.com.au:postcode:5571_TIDDYWIDDYBEACH,5571,TIDDY WIDDY BEACH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.811541,-34.51494,ARDROSSAN (PO),Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14452,urn:australiapost.com.au:postcode:5572_ARTHURTON,5572,ARTHURTON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.812526,-34.237139,MAITLAND LPO,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14453,urn:australiapost.com.au:postcode:5572_PORTARTHUR,5572,PORT ARTHUR,urn:iso:std:iso:3166:-2:AU-SA,SA,137.812526,-34.237139,MAITLAND LPO,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14454,urn:australiapost.com.au:postcode:5573_BALGOWAN,5573,BALGOWAN,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21575,urn:australiapost.com.au:postcode:5573_CHINAMANWELLS,5573,CHINAMAN WELLS,urn:iso:std:iso:3166:-2:AU-SA,SA,137.4763578,-34.39152291,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14455,urn:australiapost.com.au:postcode:5573_CHINAMENWELLS,5573,CHINAMEN WELLS,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,SA Country 2,,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14456,urn:australiapost.com.au:postcode:5573_MAITLAND,5573,MAITLAND,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14457,urn:australiapost.com.au:postcode:5573_POINTPEARCE,5573,POINT PEARCE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14458,urn:australiapost.com.au:postcode:5573_PORTVICTORIA,5573,PORT VICTORIA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,PORT VICTORIA,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14459,urn:australiapost.com.au:postcode:5573_SOUTHKILKERRAN,5573,SOUTH KILKERRAN,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14460,urn:australiapost.com.au:postcode:5573_URANIA,5573,URANIA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14461,urn:australiapost.com.au:postcode:5573_WAURALTEE,5573,WAURALTEE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14462,urn:australiapost.com.au:postcode:5573_WEETULTA,5573,WEETULTA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14463,urn:australiapost.com.au:postcode:5573_YORKEVALLEY,5573,YORKE VALLEY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.508603,-34.514149,MAITLAND,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14464,urn:australiapost.com.au:postcode:5575_BLUFFBEACH,5575,BLUFF BEACH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14465,urn:australiapost.com.au:postcode:5575_BRENTWOOD,5575,BRENTWOOD,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14466,urn:australiapost.com.au:postcode:5575_CORNYPOINT,5575,CORNY POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14467,urn:australiapost.com.au:postcode:5575_COUCHBEACH,5575,COUCH BEACH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14468,urn:australiapost.com.au:postcode:5575_HARDWICKEBAY,5575,HARDWICKE BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14469,urn:australiapost.com.au:postcode:5575_KOOLYWURTIE,5575,KOOLYWURTIE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14470,urn:australiapost.com.au:postcode:5575_MARIONBAY,5575,MARION BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14471,urn:australiapost.com.au:postcode:5575_MINLATON,5575,MINLATON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21576,urn:australiapost.com.au:postcode:5575_PARSONSBEACH,5575,PARSONS BEACH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.484578,-34.76833238,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14472,urn:australiapost.com.au:postcode:5575_POINTSOUTTAR,5575,POINT SOUTTAR,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14473,urn:australiapost.com.au:postcode:5575_POINTTURTON,5575,POINT TURTON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14474,urn:australiapost.com.au:postcode:5575_PORTJULIA,5575,PORT JULIA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14475,urn:australiapost.com.au:postcode:5575_PORTRICKABY,5575,PORT RICKABY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14476,urn:australiapost.com.au:postcode:5575_RAMSAY,5575,RAMSAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14477,urn:australiapost.com.au:postcode:5575_STENHOUSEBAY,5575,STENHOUSE BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14478,urn:australiapost.com.au:postcode:5575_THEPINES,5575,THE PINES,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14479,urn:australiapost.com.au:postcode:5575_WHITEHUT,5575,WHITE HUT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14480,urn:australiapost.com.au:postcode:5575_WOOLBAY,5575,WOOL BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.544605,-34.823141,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14481,urn:australiapost.com.au:postcode:5576_HONITON,5576,HONITON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.56046,-35.050773,YORKETOWN,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14482,urn:australiapost.com.au:postcode:5576_PORTMOOROWIE,5576,PORT MOOROWIE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.56046,-35.050773,YORKETOWN,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14483,urn:australiapost.com.au:postcode:5576_YORKETOWN,5576,YORKETOWN,urn:iso:std:iso:3166:-2:AU-SA,SA,137.56046,-35.050773,YORKETOWN,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21577,urn:australiapost.com.au:postcode:5577_COUCHBEACH,5577,COUCH BEACH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.1757976,-34.91058608,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14484,urn:australiapost.com.au:postcode:5577_FOULBAY,5577,FOUL BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.310027,-35.035673,WAROOKA,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14485,urn:australiapost.com.au:postcode:5577_INNESTON,5577,INNESTON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.310027,-35.035673,WAROOKA,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21578,urn:australiapost.com.au:postcode:5577_POINTSOUTTAR,5577,POINT SOUTTAR,urn:iso:std:iso:3166:-2:AU-SA,SA,137.2658828,-34.92792886,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21579,urn:australiapost.com.au:postcode:5577_THEPINES,5577,THE PINES,urn:iso:std:iso:3166:-2:AU-SA,SA,137.1741449,-34.93916236,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14486,urn:australiapost.com.au:postcode:5577_WAROOKA,5577,WAROOKA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.310027,-35.035673,WAROOKA,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14487,urn:australiapost.com.au:postcode:5580_CURRAMULKA,5580,CURRAMULKA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.704719,-34.658726,MINLATON,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21580,urn:australiapost.com.au:postcode:5580_PORTJULIA,5580,PORT JULIA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.8689205,-34.64760231,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14488,urn:australiapost.com.au:postcode:5581_PORTVINCENT,5581,PORT VINCENT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.748829,-34.789625,PORT VINCENT,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14489,urn:australiapost.com.au:postcode:5581_SHEAOAKFLAT,5581,SHEAOAK FLAT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.748829,-34.789625,PORT VINCENT,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14490,urn:australiapost.com.au:postcode:5582_PORTGILES,5582,PORT GILES,urn:iso:std:iso:3166:-2:AU-SA,SA,137.734592,-34.94231,STANSBURY,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14491,urn:australiapost.com.au:postcode:5582_STANSBURY,5582,STANSBURY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.734592,-34.94231,STANSBURY,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14492,urn:australiapost.com.au:postcode:5583_COOBOWIE,5583,COOBOWIE,urn:iso:std:iso:3166:-2:AU-SA,SA,137.825935,-35.117696,COOBOWIE,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14493,urn:australiapost.com.au:postcode:5583_EDITHBURGH,5583,EDITHBURGH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.825935,-35.117696,EDITHBURGH,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
21581,urn:australiapost.com.au:postcode:5583_SULTANAPOINT,5583,SULTANA POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7390799,-35.1183494,SA Country 2,Delivery Area,2020-02-06,40504,Yorke Peninsula,405,Barossa - Yorke - Mid North,R2
14494,urn:australiapost.com.au:postcode:5600_IRONBARON,5600,IRON BARON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.277293,-33.036339,WHYALLA,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
14495,urn:australiapost.com.au:postcode:5600_WHYALLA,5600,WHYALLA,urn:iso:std:iso:3166:-2:AU-SA,SA,137.277293,-33.036339,WHYALLA,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
14496,urn:australiapost.com.au:postcode:5600_WHYALLADC,5600,WHYALLA DC,urn:iso:std:iso:3166:-2:AU-SA,SA,137.277293,-33.036339,Whyalla,,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
14497,urn:australiapost.com.au:postcode:5600_WHYALLAPLAYFORD,5600,WHYALLA PLAYFORD,urn:iso:std:iso:3166:-2:AU-SA,SA,137.277293,-33.036339,WHYALLA,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21582,urn:australiapost.com.au:postcode:5601_BACKYPOINT,5601,BACKY POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7869937,-32.91326147,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21583,urn:australiapost.com.au:postcode:5601_DOUGLASPOINT,5601,DOUGLAS POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,137.8076599,-32.84744376,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21584,urn:australiapost.com.au:postcode:5601_DOUGLASPOINTSOUTH,5601,DOUGLAS POINT SOUTH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7949,-32.8873792,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21585,urn:australiapost.com.au:postcode:5601_FALSEBAY,5601,FALSE BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.6444415,-32.94671236,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21586,urn:australiapost.com.au:postcode:5601_FITZGERALDBAY,5601,FITZGERALD BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7626083,-32.90749816,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
14498,urn:australiapost.com.au:postcode:5601_IRONKNOB,5601,IRON KNOB,urn:iso:std:iso:3166:-2:AU-SA,SA,137.075487,-32.873614,IRON KNOB,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21587,urn:australiapost.com.au:postcode:5601_POINTLOWLY,5601,POINT LOWLY,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7818138,-32.99386298,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21588,urn:australiapost.com.au:postcode:5601_POINTLOWLYNORTH,5601,POINT LOWLY NORTH,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7807358,-32.98481567,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21589,urn:australiapost.com.au:postcode:5601_PORTBONYTHON,5601,PORT BONYTHON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.7456963,-32.97177611,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
21590,urn:australiapost.com.au:postcode:5601_WHYALLABARSON,5601,WHYALLA BARSON,urn:iso:std:iso:3166:-2:AU-SA,SA,137.5647905,-32.97404304,SA Country 5,Delivery Area,2020-02-06,40602,Outback - North and East,406,South Australia - Outback,R2
14499,urn:australiapost.com.au:postcode:5602_COWELL,5602,COWELL,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14500,urn:australiapost.com.au:postcode:5602_LUCKYBAY,5602,LUCKY BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14501,urn:australiapost.com.au:postcode:5602_MANGALO,5602,MANGALO,idSA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14502,urn:australiapost.com.au:postcode:5602_MIDGEE,5602,MIDGEE,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
21591,urn:australiapost.com.au:postcode:5602_MILTALIE,5602,MILTALIE,urn:iso:std:iso:3166:-2:AU-SA,SA,136.7575708,-33.47186286,SA Country 5,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14503,urn:australiapost.com.au:postcode:5602_MINBRIE,5602,MINBRIE,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14504,urn:australiapost.com.au:postcode:5602_MITALIE,5602,MITALIE,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,SA Country 5,,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14505,urn:australiapost.com.au:postcode:5602_MITCHELLVILLE,5602,MITCHELLVILLE,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14506,urn:australiapost.com.au:postcode:5602_PORTGIBBON,5602,PORT GIBBON,urn:iso:std:iso:3166:-2:AU-SA,SA,136.860876,-33.530464,COWELL,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14507,urn:australiapost.com.au:postcode:5603_ARNOBAY,5603,ARNO BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,136.499961,-33.831212,ARNO BAY,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14508,urn:australiapost.com.au:postcode:5603_HINCKS,5603,HINCKS,urn:iso:std:iso:3166:-2:AU-SA,SA,136.499961,-33.831212,ARNO BAY,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14509,urn:australiapost.com.au:postcode:5603_VERRAN,5603,VERRAN,urn:iso:std:iso:3166:-2:AU-SA,SA,136.499961,-33.831212,ARNO BAY,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14510,urn:australiapost.com.au:postcode:5603_WHARMINDA,5603,WHARMINDA,urn:iso:std:iso:3166:-2:AU-SA,SA,136.499961,-33.831212,WHARMINDA,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14511,urn:australiapost.com.au:postcode:5604_PORTNEILL,5604,PORT NEILL,urn:iso:std:iso:3166:-2:AU-SA,SA,136.301759,-34.00333,PORT NEILL LPO,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14512,urn:australiapost.com.au:postcode:5605_BUTLER,5605,BUTLER,urn:iso:std:iso:3166:-2:AU-SA,SA,136.154091,-34.2583,BUTLER,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14513,urn:australiapost.com.au:postcode:5605_TUMBYBAY,5605,TUMBY BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,136.154091,-34.2583,TUMBY BAY,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14514,urn:australiapost.com.au:postcode:5606_KIRTONPOINT,5606,KIRTON POINT,urn:iso:std:iso:3166:-2:AU-SA,SA,136.859338,-35.373243,PORT LINCOLN,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14515,urn:australiapost.com.au:postcode:5606_PORTLINCOLN,5606,PORT LINCOLN,urn:iso:std:iso:3166:-2:AU-SA,SA,136.859338,-35.373243,PORT LINCOLN,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
22857,urn:australiapost.com.au:postcode:5606_PORTLINCOLNSOUTH,5606,PORT LINCOLN SOUTH,urn:iso:std:iso:3166:-2:AU-SA,SA,0,0,,,2020-03-25,,,,,R2
21592,urn:australiapost.com.au:postcode:5606_WEDGEISLAND,5606,WEDGE ISLAND,urn:iso:std:iso:3166:-2:AU-SA,SA,136.4660851,-35.15635681,Port Lincoln,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14516,urn:australiapost.com.au:postcode:5607_BOSTON,5607,BOSTON,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14517,urn:australiapost.com.au:postcode:5607_BROOKER,5607,BROOKER,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14518,urn:australiapost.com.au:postcode:5607_CHARLTONGULLY,5607,CHARLTON GULLY,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14519,urn:australiapost.com.au:postcode:5607_COFFINBAY,5607,COFFIN BAY,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14520,urn:australiapost.com.au:postcode:5607_COOMUNGA,5607,COOMUNGA,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14521,urn:australiapost.com.au:postcode:5607_COULTA,5607,COULTA,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14522,urn:australiapost.com.au:postcode:5607_DUCKPONDS,5607,DUCK PONDS,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
21593,urn:australiapost.com.au:postcode:5607_FARMBEACH,5607,FARM BEACH,urn:iso:std:iso:3166:-2:AU-SA,SA,135.3976428,-34.49314038,SA Country 5,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14523,urn:australiapost.com.au:postcode:5607_FOUNTAIN,5607,FOUNTAIN,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14524,urn:australiapost.com.au:postcode:5607_GREENPATCH,5607,GREEN PATCH,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14525,urn:australiapost.com.au:postcode:5607_HAWSON,5607,HAWSON,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14526,urn:australiapost.com.au:postcode:5607_HORSEPENINSULA,5607,HORSE PENINSULA,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
14527,urn:australiapost.com.au:postcode:5607_KARKOO,5607,KARKOO,urn:iso:std:iso:3166:-2:AU-SA,SA,136.456454,-35.156446,PORT LINCOLN DC,Delivery Area,2020-02-06,40601,Eyre Peninsula and South West,406,South Australia - Outback,R2
